Chart Title: ,Avg Percentage CPU for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clstr004-SS_4,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr003-SS_1,Clstr003-SS_4,Clstr004-SS_3,Clstr003-SS_3,Clstr003-SS_2,Clstr003-SS_0,Dbg002-SS_0,Clstr008-SS_1,Clstr008-SS_0,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_3,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_8,Clstr009-SS_7,Clstr009-SS_9,Clstr009-SS_1,Clstr009-SS_3,Clstr009-SS_4,Clstr009-SS_2,Clstr009-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/5/2025 1:55,41.451,47.717,39.369,40.993,65.145,63.785,32.057,56.547,55.744,56.392,14.832,7.688,7.883,0.498,7.665,7.566,--,--,--,--,--,2.611,1.853,2.519,0.69,2.484,8.485,8.553,8.059,7.949
2/5/2025 2:00,44.007,51.583,44.163,47.281,46.23,45.497,33.496,42.08222222,43.063,51.526,12.705,0.422,0.697,0.482,0.459,0.532,--,--,--,--,--,1.621,2.367,1.143,1.24,1.367,7.252,5.64,6.347,5.598
2/5/2025 2:05,42.857,51.771,46.108,47.948,42.982,42.894,36.68,39.914,34.14,41.615,12.218,0.519,0.762,4.274,0.49,0.499,--,--,--,--,--,0.873,0.689,0.748,4.122,1.085,8.534,6.007,5.732,5.689
2/5/2025 2:10,37.125,45.484,36.749,38.548,37.008,35.588,25.429,32.845,28.841,34.126,14.505,4.263,4.825,0.508,4.201,4.178,--,--,--,--,--,4.387,1.956,3.751,0.705,4.012,4.201,3.535,3.341,3.331
2/5/2025 2:15,38.324,43.957,38.782,40.037,37.015,38.032,27.446,32.334,30.807,36.24,12.931,0.514,0.75,0.452,0.523,0.512,--,--,--,--,--,0.768,2.895,0.552,0.924,0.559,5.199,4.443,4.542,4.416
2/5/2025 2:20,38.406,44.622,39.964,41.754,39.262,39.27,28.824,37.287,31.643,37.977,12.499,0.597,0.887,7.894,0.583,0.524,--,--,--,--,--,0.815,0.72,0.836,2.34,0.791,5.081,6.2,6.249,5.62
2/5/2025 2:25,42.141,50.458,44.553,42.861,39.519,42.175,30.422,37.495,38.565,38.308,13.683,7.707,8.377,0.521,7.694,7.963,--,--,--,--,--,2.735,1.784,2.479,0.615,2.372,6.618,6.484,6.301,6.272
2/5/2025 2:30,43.994,52.245,47.173,47.72,45.641,43.457,39.565,46.114,41.565,42.825,13.056,0.461,0.732,0.472,0.432,0.535,--,--,--,--,--,0.887,1.45,0.676,0.757,0.722,8.358,8.563,8.747,8.577
2/5/2025 2:35,44.256,50.218,46.288,45.955,46.205,47.276,38.136,46.973,44.742,45.664,12.665,0.511,0.775,4.271,0.527,0.5,--,--,--,--,--,0.813,0.66,0.709,4.033,0.663,10.772,10.04,10.021,10.51
2/5/2025 2:40,56.706,64.426,53.471,55.302,63.902,58.232,44.832,54.068,54.611,54.497,13.635,4.375,4.814,0.781,4.294,4.231,--,--,--,--,--,4.164,1.872,4.051,0.677,4.224,9.32,8.197,8.77,8.06
2/5/2025 2:45,46.064,56.385,47.08,53.454,54.576,47.606,40.449,49.837,46.805,47.042,12.024,0.674,0.876,0.485,0.631,0.634,--,--,--,--,--,1.023,2.815,0.566,0.721,0.727,11.012,10.262,10.286,10.363
2/5/2025 2:50,44.947,53.135,45.769,49.522,52.481,49.107,36.149,39.676,42.657,47.754,11.438,0.45,0.705,7.722,0.449,0.52,--,--,--,--,--,1.009,0.652,0.73,2.395,0.845,9.412,9.328,10.009,9.45
2/5/2025 2:55,53.991,57.475,49.89,53.634,46.92,45.435,41.84,38.643,41.086,44.452,13.992,7.773,7.956,0.493,7.56,7.532,--,--,--,--,--,2.506,2.085,2.35,0.796,2.403,8.95,8.777,8.892,8.934
2/5/2025 3:00,47.433,54.234,45.305,51.211,46.237,44.5,38.216,37.638,40.89,39.915,11.896,0.453,0.703,0.463,0.432,0.526,--,--,--,--,--,1.007,1.851,0.979,0.656,0.886,11.518,8.869,8.955,8.401
2/5/2025 3:05,47.349,56.793,48.926,56.245,43.46,48.017,39.67,41.241,40.965,41.606,11.235,0.521,0.779,4.306,0.521,0.499,--,--,--,--,--,0.809,0.723,0.804,3.966,0.732,9.431,10.749,10.795,10.781
2/5/2025 3:10,44.712,54.925,44.899,46.222,47.413,47.239,44.842,36.889,43.825,39.965,13.329,4.232,4.611,0.467,4.175,4.242,--,--,--,--,--,4.292,1.842,4.01,0.691,4.003,11.521,10.237,10.241,9.701
2/5/2025 3:15,37.8,48.163,41.627,43.98,48.13,47.829,30.665,37.509,43.206,41.248,12.549,0.514,0.724,0.482,0.504,0.478,--,--,--,--,--,0.883,2.647,0.672,0.779,0.72,11.501,11.609,11.06,11.509
2/5/2025 3:20,31.502,44.704,38.865,41.314,44.191,44.976,29.224,35.117,38.164,39.2,11.806,0.553,0.897,7.718888889,0.633,0.458,--,--,--,--,--,0.721,0.757,0.74,2.365,0.743,12.169,10.672,11.257,10.859
2/5/2025 3:25,33.856,47.899,39.196,39.941,45.194,46.955,27.509,35.234,40.281,38.015,14.291,7.777,7.947,1.345,7.667,7.765,--,--,--,--,--,2.524,1.925,2.338,0.846,2.57,10.146,10.142,10.174,10.779
2/5/2025 3:30,34.079,46.314,39.529,42.525,44.112,45.721,30.076,36.697,40.252,38.778,11.757,0.464,0.685,0.48,0.413,0.539,--,--,--,--,--,0.965,1.239,0.665,0.611,0.632,11.672,11.023,11.124,11.069
2/5/2025 3:35,34.754,46.359,41.29,44.354,42.981,49.45333333,32.74,36.854,41.799,42.637,12.292,0.502,0.75,4.288,0.512,0.439,--,--,--,--,--,0.772,0.78,0.711,3.902,1.024,11.587,11.411,11.38,10.969
2/5/2025 3:40,41.223,51.953,46.325,46.752,51.153,51.988,35.312,44.161,42.599,41.963,12.806,4.236,4.649,0.82,4.203,4.379,--,--,--,--,--,4.211,2.02,4.067,0.696,4.2,12.676,12.389,12.029,12.299
2/5/2025 3:45,37.697,50.317,44.517,45.977,42.96666667,44.387,34.189,35.019,39.543,41.165,11.808,0.639,0.875,0.513,0.632,0.63,--,--,--,--,--,1.08,2.904,0.642,0.726,0.815,12.585,11.724,11.471,11.716
2/5/2025 3:50,38.555,49.9,45.538,44.449,38.714,40.493,32.968,31.915,35.129,42.704,11.904,0.396,0.953,7.008,0.429,0.457,--,--,--,--,--,1.165,0.713,0.823,2.708,0.706,12.038,11.111,11.628,11.081
2/5/2025 3:55,32.944,47.181,41.003,41.913,39.069,38.032,29.023,29.874,35.218,29.529,13.846,7.684,7.761,1.116,7.684,7.672,--,--,--,--,--,2.67,3.033,2.473,0.853,2.628,11.497,11.221,10.383,11.669
2/5/2025 4:00,33.105,46.362,38.843,42.072,39.302,41.23,30.125,31.124,39.602,30.561,12.099,0.426,0.76,0.461,0.439,0.509,--,--,--,--,--,1.741,2.205,1.849,1.488,1.433,11.589,10.75,10.772,10.954
2/5/2025 4:05,32.733,44.705,39.892,42.122,42.321,43.587,32.128,35.588,35.93,33.836,11.672,0.464,0.772,4.231,0.498,0.445,--,--,--,--,--,1.053,0.697,0.939,3.877,0.734,11.754,11.008,10.95,11.016
2/5/2025 4:10,32.508,45.529,35.909,39.118,41.086,39.541,28.643,31.273,34.526,29.487,13.899,4.368,4.563,0.484,4.083,4.249,--,--,--,--,--,4.106,1.934,3.988,0.649,4.127,11.409,11.367,13.145,11.591
2/5/2025 4:15,30.555,42.954,36.369,38.102,37.075,38.363,28.535,30.867,34.1,28.563,12.168,0.492,0.733,0.46,0.574,0.777,--,--,--,--,--,0.874,2.616,0.823,0.679,0.76,11.711,12.41,10.833,10.881
2/5/2025 4:20,32.773,43.547,39.247,39.263,40.477,40.971,29.499,32.312,34.159,35.069,11.904,0.546,0.862,7.047,0.595,0.482,--,--,--,--,--,0.859,0.688,0.623,2.346,0.796,11.41,10.834,10.765,11.143
2/5/2025 4:25,35.243,45.627,36.739,40.88,40.168,40.88,27.502,32.225,37.701,30.764,13.873,7.88,8.048,1.231,7.574,7.927,--,--,--,--,--,2.727,2.017,2.466,0.635,2.398,12.233,11.445,11.618,11.47
2/5/2025 4:30,32.565,44.632,37.878,39.125,41.094,41.601,27.392,32.192,38.362,30.514,12.281,0.472,0.74,0.509,0.436,0.484,--,--,--,--,--,0.893,1.111,0.694,0.863,1.027,12.368,11.745,11.607,11.667
2/5/2025 4:35,32.911,43.777,39.649,40.65,42.167,46.792,29.638,37.221,39.901,35.143,12.568,0.462,0.726,4.21,0.51,0.483,--,--,--,--,--,1.049,0.773,0.841,4.21,0.812,11.598,11.514,10.962,10.916
2/5/2025 4:40,30.252,42.824,30.43,34.475,41.411,36.798,24.108,35.751,34.412,33.845,13.194,4.404,4.554,0.747,4.134,4.451,--,--,--,--,--,4.228,2.081,4.146,0.745,4.174,12.009,11.323,11.358,11.263
2/5/2025 4:45,29.996,42.037,30.87,35.615,34.909,34.972,25.4,42.747,31.623,37.341,11.699,0.601,0.876,0.599,0.624,0.587,--,--,--,--,--,1.185,2.969,0.972,0.825,1.141,11.329,10.218,9.971,9.657
2/5/2025 4:50,29.434,41.187,31.506,35.386,32.521,36.004,25.901,29.801,29.058,28.453,12.416,0.434,0.709,6.913,0.416,0.496,--,--,--,--,--,1.094,0.691,0.745,2.416,0.683,7.991,7.435,8.082,7.907
2/5/2025 4:55,29.349,40.52,28.395,32.802,32.708,32.809,23.473,24.872,32.215,23.006,14.155,7.728,7.93,1.306,7.488,7.753,--,--,--,--,--,2.726,2.239,2.267,1.134,2.404,7.338,6.091,6.436,6.598
2/5/2025 5:00,29.143,39.296,28.911,33.956,31.773,33.307,23.326,24.904,29.64,23.065,12.583,0.487,0.725,0.441,0.44,0.527,--,--,--,--,--,1.22,1.547,1.533,1.204,1.575555556,4.188,2.856,2.756,2.726
2/5/2025 5:05,27.801,38.178,28.276,33.203,31.735,34.672,24.144,27.381,27.412,23.986,11.771,0.492,0.733,4.247,0.504,0.476,--,--,--,--,--,1.594,0.746,1.243,4.387,0.813,1.636,1.715,1.64,1.61
2/5/2025 5:10,28.045,39.852,27.485,31.351,32.735,32.081,21.299,25.267,29.433,21.711,13.161,4.331,4.486,0.481,4.215,4.209,--,--,--,--,--,4.544,2.098,4.075,0.85,4.208,1.073,0.985,1.099,0.48
2/5/2025 5:15,26.173,37.688,27.944,30.483,30.317,31.944,20.887,23.6,28.024,21.798,11.576,0.461,0.747,0.431,0.495,0.438,--,--,--,--,--,0.784,2.806,0.785,0.65,0.744,0.486,0.53,0.651,0.679
2/5/2025 5:20,25.53,37.539,29.532,31.981,30.398,32.78,22.564,24.348,29.116,22.847,11.899,0.588,0.847,7.187,0.54,0.49,--,--,--,--,--,0.98,0.792,0.667,2.465,0.718,0.65,0.442,0.862,0.5
2/5/2025 5:25,26.655,38.6,26.966,30.75,31.898,31.511,21.368,23.367,27.921,21.508,13.863,7.787,7.98,1.104,7.516,7.808,--,--,--,--,--,2.803,2.184,3.06,1.225,3.173,0.575,0.469,0.665,0.616
2/5/2025 5:30,31.76,45.141,34.051,42.553,35.766,38.543,27.273,31.329,36.287,26.465,11.982,0.443,0.729,0.452,0.422,0.509,--,--,--,--,--,0.843,1.026,0.676,0.764,1.037,0.546,0.449,0.454,0.549
2/5/2025 5:35,35.723,46.669,38.088,44.059,47.755,46.592,32.516,37.36,38.542,35.534,12.252,0.471,0.697,4.251,0.459,0.471,--,--,--,--,--,1.145,1.114,0.561,3.951,0.767,1.752,4.332,3.463,4.049
2/5/2025 5:40,28.672,38.949,27.305,32.168,36.085,32.059,21.959,24.292,28.587,22.01,12.629,4.284,4.496,0.82,4.138,4.202,--,--,--,--,--,5.21,2.885,4.408,1.928,4.62,4.271,1.677,2.337,1.771
2/5/2025 5:45,26.145,37.81,26.409,30.946,33.094,32.011,21.725,25.529,26.969,21.818,11.579,0.599,0.888,0.47,0.617,0.617,--,--,--,--,--,1.745,4.908,2.199,2.348,1.62,0.554,0.81,0.648,0.523
2/5/2025 5:50,26.759,37.616,27.484,32.128,35.936,34.779,22.792,26.521,27.784,21.978,11.975,0.449,0.674,7.204,0.386,0.498,--,--,--,--,--,1.481,1.418,0.826,2.748,1.116,0.538,0.53,0.861,0.547
2/5/2025 5:55,27.294,38.831,27.408,30.619,32.922,32.45,21.573,25.64,29.142,22.105,13.405,7.643,8.032,0.94,7.549,7.727,--,--,--,--,--,2.994,2.779,2.546,0.963,2.804,0.585,0.617777778,0.748,0.544
2/5/2025 6:00,27.648,38.727,28.409,32.456,32.103,34.389,22.192,25.948,31.459,23.895,12.032,0.471,0.709,0.456,0.435,0.502,--,--,--,--,--,3.482,3.184,4.737,2.995,2.781,0.898,0.844,0.717,0.581
2/5/2025 6:05,26.219,38.992,29.374,30.341,31.197,34.655,25.549,26.716,27.83,24.431,11.877,0.475,0.697,4.358,0.446,0.475,--,--,--,--,--,1.895,1.623,1.375,5.388,2.437,0.735,0.973,0.808,0.576
2/5/2025 6:10,28.377,41.734,27.314,28.319,33.44,33.646,21.944,24.072,28.907,21.927,12.919,4.241,4.473,0.462,4.26,4.165,--,--,--,--,--,5.118,2.884,4.702,0.945,4.785,0.959,0.884,0.708,0.659
2/5/2025 6:15,26.681,38.082,27.485,27.942,31.855,32.773,22.074,22.971,29.842,22.491,12.078,0.481,0.714,0.469,0.482,0.473,--,--,--,--,--,2.033,3.565,1.377,1.232,2.035,1.615,1.365,2.047,1.872
2/5/2025 6:20,27.46,37.546,27.627,28.571,30.472,33.041,22.707,24.891,27.295,22.738,11.845,0.651,0.812,7.278,0.574,0.497,--,--,--,--,--,1.589,1.779,1.424,3.408,1.583,1.364,1.601,0.856,0.884
2/5/2025 6:25,27,38.956,26.701,27.246,32.775,32.35,21.462,23.866,28.322,22.192,14.023,7.903,7.904,1.019,7.768,7.765,--,--,--,--,--,5.801,6.385,6.19,4.127,5.223,0.881,0.944444444,1.004,1.078
2/5/2025 6:30,31.853,43.362,30.11,31.894,33.164,36.57,29.035,25.627,33.238,24.769,12.515,0.471,0.717,0.479,0.443,0.508,--,--,--,--,--,1.749,3.52,0.996,1.264,2.906,1.176,0.836666667,1.038,0.778
2/5/2025 6:35,31.377,43.153,33.35,34.009,34.979,37.917,28.288,32.653,32.239,27.967,12.1,0.491,0.704,4.248,0.477,0.484,--,--,--,--,--,1.311,1.086,1.12,4.386,1.278,0.918,1.118,1.161,0.908
2/5/2025 6:40,29.57,41.846,28.498,28.973,36.955,34.516,26.877,26.509,30.37,25.333,12.666,4.727,4.638,0.743,4.22,4.16,--,--,--,--,--,6.153,3.844,5.659,2.719,6.391,1.192,1.52,1.223,0.861
2/5/2025 6:45,28.861,39.405,27.982,29.223,31.771,33.074,25.039,26.328,33.854,23.057,13.242,0.628,0.929,0.517,0.575,0.612,--,--,--,--,--,5.014,7.329,4.39,5.403,6.416,2.446,2.033,2.381,1.841
2/5/2025 6:50,25.687,37.579,28.865,29.384,33.62,33.303,23.074,25.488,28.938,24.494,11.493,0.45,1.021,7.287,0.476,0.45,--,--,--,--,--,1.954,1.55,1.667,3.966,2.25,2.472,1.317,1.245,1.481
2/5/2025 6:55,28,37.815,27.159,27.556,31.944,32.8,22.311,24.138,29.789,22.224,15.594,7.819,9.024,0.85,7.636,7.689,--,--,--,--,--,4.287,4.031,4.052,2.252,4.389,1.434,2.051,2.085,1.778
2/5/2025 7:00,27.873,38.599,26.7,29.62,32.664,34.749,24.14,26.344,30.856,23.66,12.784,0.487,0.807,0.475,0.433,0.507,--,--,--,--,--,6.33,6.629,6.804,4.622,6.873,2.333,1.943,1.979,2.262
2/5/2025 7:05,27.327,37.729,24.95444444,30.615,32.531,35.911,27.284,32.156,30.23,27.701,12.587,0.445,0.851,4.309,0.466,0.44,--,--,--,--,--,4.316,3.504,3.282,7.234,2.849,3.771,3.384,3.555,2.892
2/5/2025 7:10,29.941,38.396,24.318,29.304,33.474,33.336,31.526,24.465,28.424,25.448,14.072,4.256,4.826,0.486,4.231,4.295,--,--,--,--,--,8.262,6.351,8.297,6.509,9.97,2.614,2.882,2.444,2.468
2/5/2025 7:15,27.981,37.478,23.778,29.66,31.884,31.092,23.772,24.541,28.752,23.745,14.81,0.474,0.793,0.466,0.444,0.48,--,--,--,--,--,7.519,6.183,4.732,4.347,5.327,3.381,3.333,4.464,2.749
2/5/2025 7:20,28.484,36.887,24.689,29.854,32.144,30.863,24.195,25.127,27.872,23.356,12.314,0.573,0.876,7.4,0.638,0.461,--,--,--,--,--,9.037,7.675,6.68,9.578,6.656,3.785,4.63,3.737,3.645
2/5/2025 7:25,29.515,38.694,26.125,29.447,32.222,29.247,24.231,23.993,28.795,24.203,13.671,7.795,8.545,0.912,7.615,7.882,--,--,--,--,--,7.69,5.939,6.543,3.895,6.744,4.091,4.501,3.437,3.012
2/5/2025 7:30,30.503,38.206,26.846,31.991,33.35,31.195,27.805,25.998,31.903,24.605,11.459,0.472,0.779,0.488,0.475,0.51,--,--,--,--,--,4.362,5.23,3.277,3.491,3.587,3.751,5.348,2.783,3.519
2/5/2025 7:35,30.825,38.736,28.39,33.734,34.025,35.173,31.789,27.698,30.517,26.253,12.253,0.437,0.806,4.321,0.532,0.433,--,--,--,--,--,5.656,5.708,7.68,8.717,6.729,2.924,5.028,4.318,4.354
2/5/2025 7:40,34.198,40.783,28.741,34.125,37.369,33.679,27.817,26.638,31.715,25.15,12.24,4.389,4.88,0.772,4.595,4.195,--,--,--,--,--,10.175,10.562,10.684,10.471,12.48,4.446,4.569,4.605,4.262
2/5/2025 7:45,30.945,37.534,27.052,31.553,33.494,30.28,27.136,24.834,29.476,24.36,11.364,0.62,0.936,0.545,0.659,0.611,--,--,--,--,--,6.282,8.383,4.521,7.608,6.087,4.131,5.023,4.87,4.582
2/5/2025 7:50,31.174,38.098,28.345,33.534,32.085,31.132,28.18,25.601,28.543,30.142,11.912,0.417,0.816,7.272,0.502,0.446,--,--,--,--,--,6.949,6.93,6.203,8.585,7.526,5.686,4.548,4.188,5.35
2/5/2025 7:55,31.863,38.673,26.316,31.773,33.691,30.728,26.152,25.578,31.843,23.664,13.86,7.86,8.445,0.862,7.579,7.712,--,--,--,--,--,8.388,9.419,8.131,7.575,9.276,5.132,3.708,5.767,3.781
2/5/2025 8:00,33.572,39.318,29.411,33.275,35.027,32.219,31.59,27.66,34.761,24.8,11.143,0.478,0.77,0.481,0.456,0.465,--,--,--,--,--,9.062,10.916,8.718,9.965,8.887,5.751,3.795,5.972,4.294444444
2/5/2025 8:05,32.21,37.692,29.596,33.415,35.545,35.257,29.883,29.148,31.503,28.612,11.827,0.456,0.836,4.21,0.542222222,0.479,--,--,--,--,--,9.911,8.217,7.534,11.345,8.611,5.045,5.30125,3.573,4.842
2/5/2025 8:10,33.381,39.436,28.802,32.121,35.419,31.794,27.813,26.179,31.177,24.633,14.591,4.422,4.916,0.501,4.606,4.173,--,--,--,--,--,10.934,8.14,8.49,5.343,8.939,4.824,3.531,4.956,5.25
2/5/2025 8:15,33.87,38.373,29.73,33.233,33.859,32.792,27.169,27.08,31.521,25.692,11.62,0.489,0.798,0.433,0.546,0.445,--,--,--,--,--,7.335,11.051,7.369,7.474,7.556,4.982,6.035,4.242,4.089
2/5/2025 8:20,30.784,37.487,30.04,33.258,35.543,33.095,27.042,28.914,30.384,28.094,11.97,0.567,0.833,7.492,0.609,0.497,--,--,--,--,--,8.948,9.458,9.119,11.247,6.761,4.489,3.871,4.582,4.88
2/5/2025 8:25,33.931,37.93,27.118,32.26,35.449,31.827,25.765,25.886,31.468,24.434,14.166,7.836,8.738,1.18,8.152,7.936,--,--,--,--,--,10.741,9.976,9.361,5.96,8.729,4.911,4.162,4.734,5.082
2/5/2025 8:30,30.959,36.659,27.09,31.381,35.12,33.985,25.958,26.968,31.561,24.527,11.821,0.439,0.801,0.459,0.535,0.472,--,--,--,--,--,12.977,9.835,9.348,8.106,6.409,5.074,4.256,4.837,5.445
2/5/2025 8:35,34.646,39.008,30.776,34.65,36.587,36.043,30.55,31.593,32.039,28.785,12.073,0.473,0.787,4.402,0.495,0.483,--,--,--,--,--,9.4,7.443,5.56,11.162,9.707,4.647,3.557,6.307,5.794
2/5/2025 8:40,33.019,39.834,30.065,33.099,37.892,33.331,26.281,29.047,33.448,25.982,12.989,4.544,4.732,0.779,4.537,4.171,--,--,--,--,--,9.233,7.307,8.114,4.45,8.729,4.539,5.547,4.614,4.788
2/5/2025 8:45,31.334,39.903,27.525,32.454,36.158,34.309,26.594,31.296,33.867,26.408,12.131,0.601,0.982,0.481,0.669,0.585,--,--,--,--,--,6.83,9.894,5.67,4.667,5.409,6.278,4.595,5.139,4.5
2/5/2025 8:50,32.434,38.045,29.541,33.348,35.513,34.045,28.183,28.47,31.608,27.268,11.966,0.458,0.808,7.545,0.499,0.494,--,--,--,--,--,4.802,7.278,6.834,7.417,9.706,4.53,4.563,4.971,5.557
2/5/2025 8:55,31.724,39.499,27.406,32.377,34.671,31.886,27.049,27.319,35.128,26.792,14.312,8.087,8.586,0.678,7.869,7.64,--,--,--,--,--,10.036,9.549,8.397,5.974,9.491,5.705,4.026,4.564,5.651
2/5/2025 9:00,32.331,38.395,28.202,35.069,36.304,34.984,27.148,31.774,37.968,29.127,12.515,0.445,0.804,0.473,0.476,0.494,--,--,--,--,--,7.419,9.629,8.03,9.874,10.607,5.445,5.103,5.051,4.364
2/5/2025 9:05,33.006,42.91,30.613,37.061,34.867,34.665,30.348,30.996,31.98,28.152,12.349,0.496,0.822,4.268,0.451,0.481,--,--,--,--,--,9.223,7.224,6.149,10.823,7.322,4.937,4.6275,5.451,4.409
2/5/2025 9:10,33.313,40.348,29.2,33.953,35.466,30.711,26.41,26.366,31.369,24.611,12.313,4.327,4.981,0.505,4.171,4.135,--,--,--,--,--,8.123,8.126,8.952,5.363,9.098,5.323,--,4.018,4.455
2/5/2025 9:15,33.865,40.824,28.405,34.071,32.203,30.225,28.827,27.687,30.219,23.581,13.371,0.451,0.869,0.49,0.488,0.479,--,--,--,--,--,6.438,8.344,5.518,5.625,5.126,6.07,5.6375,5.048,4.854
2/5/2025 9:20,36.764,42.341,32.905,36.671,34.716,32.059,29.91,26.819,31.03,27.369,12.921,0.603,0.788,7.087,0.441,0.504,--,--,--,--,--,8.469,7.743,7.263,7.007,7.664,7.075,6.448,5.513,6.228
2/5/2025 9:25,33.549,40.881,29.267,33.352,35.134,31.027,26.743,25.972,31.349,23.559,15.463,8.942,9.628,2.772,8.905,8.866,--,--,--,--,--,7.21,7.452,7.338888889,4.336,7.112,6.885,6.084,6.635,4.79
2/5/2025 9:30,30.091,37.731,27.226,37.193,34.286,31.959,24.548,30.9,33.106,24.741,13.852,0.483,0.854,0.542,0.491,0.555,--,--,--,--,--,7.365,9.314,8.247,5.784,8.874,6.901,6.018,5.528,5.538
2/5/2025 9:35,30.606,37.501,28.364,34.32,32.865,32.782,27.543,28.44,30.093,25.765,19.539,0.492,0.843,3.766666667,0.496,0.511,--,--,--,--,--,--,7.776,6.37,9.655,6.284,4.621,4.443,4.621,5.095
2/5/2025 9:40,31.236,40.21,27.015,32.31,35.119,30.71,25.158,26.193,32.373,24.748,12.19,4.233,4.744,0.7175,4.196,4.231,--,--,--,--,--,7.025,8.118,9.959,8.139,12.064,4.527,5.394,5.804,4.346
2/5/2025 9:45,30.905,43.637,29.797,34.144,32.919,32.303,26.766,26.175,30.863,24.323,11.255,0.636,0.97,0.643,0.614,0.624,--,--,--,--,--,7.701,11.388,8.13,10.063,7.14,5.676,5.558,4.374,5.634
2/5/2025 9:50,35.23,42.094,32.416,36.933,34.284,34.029,31.469,27.522,33.166,26.015,12.817,0.459,1.066,7.677,0.462,0.49,--,--,--,--,--,9.733,6.85,8.043,10.059,7.579,8.664,7.349,7.411,6.004
2/5/2025 9:55,41.77,43.77,33.755,38.96,34.926,32.362,33.061,28.034,31.585,26.713,13.789,7.971,8.452,0.618,7.83,7.63,--,--,--,--,--,10.064,10.297,8.29,6.179,9.368,8.718,5.506,5.861,6.66
2/5/2025 10:00,38.924,41.07,32.301,37.148,34.792,33.526,32.893,27.701,34.345,26.669,14.137,0.478,0.789,0.481,0.467,0.51,--,--,--,--,--,14.284,12.767,9.765,12.048,11.351,6.546,4.929,4.611,5.272
2/5/2025 10:05,36.859,41.268,32.719,34.798,35.963,38,34.291,31.549,36.392,29.22,15.266,0.483,0.752,4.376,0.479,0.467,--,--,--,--,--,8.134,8.471,8.887,9.798,7.94,6.944,6.017,8.288,7.062
2/5/2025 10:10,33.879,40.381,28.431,27.004,36.34,33.349,27.543,26.704,32.076,24.4,16.156,4.227,4.752,0.472,4.145,4.169,--,--,--,--,--,12.608,8.689,10.053,5.794,11.128,6.379,5.819,5.781,5.432
2/5/2025 10:15,30.606,36.011,27.327,25.803,33.903,33.025,25.617,26.944,32.432,26.296,14.081,0.497,0.818,0.477,0.459,0.481,--,--,--,--,--,6.041,7.12,5.45,7.755,5.6,4.649,5.575,6.034,4.723
2/5/2025 10:20,34.849,37.321,30.127,28.332,34.217,34.723,28.309,29.629,32.97,27.179,13.862,0.51,0.754,7.736,0.488,0.473,--,--,--,--,--,6.13,6.212,7.052,7.212,6.517,6.252,--,6.721,6.476
2/5/2025 10:25,34.254,38.473,31.403,29.011,36.674,32.274,28.997,28.146,33.989,26.197,13.932,8.066,8.887,0.685,8.032,7.86,--,--,--,--,--,8.131,7.561,7.287,7.153,8.436,6.869,5.715,5.116,5.311
2/5/2025 10:30,35.156,36.152,31.188,28.646,36.104,33.749,32.454,27.995,35.182,26.926,12.121,0.5,0.798,0.522,0.442,0.507,--,--,--,--,--,5.695,5.965,4.246,4.595,3.93,6.347,6.911,5.913,5.152
2/5/2025 10:35,33.941,38.676,31.031,30.192,35.622,35.661,32.036,31.523,34.011,29.099,12.06,0.484,0.781,4.427,0.47,0.432,--,--,--,--,--,4.098,4.315,3.967,6.976,3.942,7.896,7.515,5.431,7.165
2/5/2025 10:40,35.233,39.22,31.502,29.325,37.137,35.351,33.958,29.277,33.909,26.578,13.276,4.221,4.775,0.65,4.159,4.193,--,--,--,--,--,9.24,7.545,7.924,3.977,7.64,5.679,5.375,6.97,5.98
2/5/2025 10:45,35.198,36.809,28.24,29.179,34.936,32.088,31.016,28.58,33.306,24.902,12.269,0.618,0.976,0.635833333,0.626,0.657,--,--,--,--,--,5.577,9.794,7.573,5.948,5.571,5.489,5.969,4.583,4.892
2/5/2025 10:50,40.724,40.117,33.37,34.32,37.693,34.162,34.853,29.033,31.881,26.529,13.587,0.432,0.736,9.6775,0.493,0.452,--,--,--,--,--,7.764,8.474,10.478,13.072,8.008,6.201,4.394,4.866,6.047
2/5/2025 10:55,34.04,37.827,29.717,28.053,37.895,32.935,28.993,29.171,33.137,25.296,14.961,7.964,8.614,0.698,7.959,7.767,--,--,--,--,--,11.259,10.496,9.755,9.127,9.614,6.777,5.825,6.153,5.885
