Chart Title: ,Avg Available Memory Bytes (Preview) for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dbg002-SS_0,Clstr004-SS_3,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr004-SS_4,Clstr003-SS_2,Clstr003-SS_3,Clstr003-SS_4,Clstr003-SS_1,Clstr003-SS_0,Clstr009-SS_3,Clstr009-SS_7,Clstr009-SS_8,Clstr009-SS_0,Clstr009-SS_2,Clstr009-SS_9,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_1,Clstr009-SS_4,Clstr008-SS_3,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_1,Clstr008-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/3/2025 5:50,1.12158E+11,97992258355,98073522995,98853558682,99339678515,98014173594,92224775782,87299719168,83091154534,85347585229,85428430438,52945852826,51656314061,50759571866,49315263283,46921364275,47661239501,47381374566,47448168858,47543589274,47279557837,29986861875,29998081638,29961800909,30181477581,30016956006,2575722086,2516477542,2519203840,2529689600
2/3/2025 5:55,1.12121E+11,98007882138,95395459891,98929265869,1.0001E+11,97922947482,91355506278,87472839066,83939347661,84994634547,84027952333,52865951334,51725834650,50714692813,49297437491,46957854720,47599163802,47317726003,47401297510,47472181248,47232791347,29906121523,30111747277,29869840794,30085008589,29918704435,2578238669,2526858445,2517526118,2546886246
2/3/2025 6:00,1.1197E+11,97939095552,97451297997,98930314445,99800527667,98005889843,91388746138,87513314099,84130922496,86029893632,85825840742,52781121536,51723737498,50755272704,49270279373,46926187725,47648446874,47507518259,47490007040,47630725939,47283227853,29973754675,30096018637,29957606605,30179904717,30014439424,2587990426,2534093619,2526648730,2536715059
2/3/2025 6:05,1.12109E+11,97770799104,97746262426,98865827021,98928951296,97878697574,91690526310,87425758003,84039067238,86397104947,87019854234,52778919526,51621501338,50788827136,49365804646,46884768973,47745545011,47546420429,47513075712,47613424435,47327582618,29980675277,30043694694,29951524864,30176339558,30013810278,2576980378,2517630976,2542167654,2528641024
2/3/2025 6:10,1.11759E+11,97824381338,97720677171,98887008256,98674357043,97247559680,91682347418,87509853798,84255807898,86403291546,86959456256,52662632448,51750161613,50547025510,49259164467,46914653389,47635234816,47454879744,47402346086,47475851264,47239816806,29904338944,30093292339,29870260224,30088154317,29938103091,2567752909,2513305600,2540594790,2528221594
2/3/2025 6:15,1.1161E+11,97804668109,98350451917,98239302861,98932516454,97439029658,91722717594,87523275571,84445809869,86326326067,86676026163,52516251238,51690917069,50711651942,49329628774,46911717376,47743343002,47540653261,47263095194,47656625766,47273266381,29977739264,30106294682,29955194880,30170152960,30011608269,2566494618,2512597811,2538707354,2533359616
2/3/2025 6:20,1.11761E+11,96665914573,98728882995,97694148198,99153136845,97165770752,91257674138,87557668864,84399148237,85145629491,86869488435,52549805670,51697313382,50703158477,49304882381,46839260774,47642679706,47508881408,47294762189,47619820749,47262990336,29985813299,30016851149,29961381478,30176758989,30014019994,2573624934,2507984077,2535876198,2528431309
2/3/2025 6:25,1.11692E+11,96264624538,97732735795,97051266253,1.0039E+11,96895972147,87970598093,87566267187,84541335142,86561521664,86984307507,52365885440,51733803827,50656077414,49215438848,46828460442,47540222180,47415033856,47194413466,47389029171,47209932390,29868897075,30098954650,29856838451,30068021658,29911574118,2574883226,2505152922,2528116736,2531472179
2/3/2025 6:30,1.11597E+11,96759552410,92845742490,95962529792,1.00339E+11,97876705280,90443979162,86936282726,84511870157,87316391526,86986194944,52611671654,51783506330,50662159155,49358569472,46848068813,47690809344,47496403354,47258166886,47576514560,47247995699,29969455514,30088573747,29956872602,30178646426,30017899725,2567752909,2511549235,2531577037,2542587085
2/3/2025 6:35,1.11712E+11,96973252198,95357920870,97283735552,99971655270,99179770675,90504796570,86788957798,84358358630,87364206592,86836877722,52885396594,51663444378,50705045914,49357311181,46886551552,47710522573,47508252262,47307135386,47607132979,47287631872,29977844122,30020206592,29949952000,30172354970,30017690010,2572052070,2507494741,2515953254,2536505344
2/3/2025 6:40,1.12497E+11,96708486758,96559903539,93634271642,99870572544,99224230298,89251328819,86848936346,84228020634,87128906138,87013877350,52857982157,51774698291,50569989325,49168462643,46912765952,47572215398,47446071706,47255860019,47492104192,47263724339,29902451507,30066658509,29874873958,30092034048,29928665907,2522244710,2419982336,2497183744,2505152922
2/3/2025 6:45,1.12856E+11,96560427827,96710059622,93297993318,99889656627,98903051469,90363029094,87182593229,84348187443,87052360090,87235231744,52770111488,51771867136,50722766848,49286532301,46871556915,47690389914,47545371853,47378543411,47629887078,47310281114,29966938931,30064875930,29952678298,30175290982,30003534234,2603404493,2578972672,2558315725,2580545536
2/3/2025 6:50,1.12924E+11,95966724096,96797510861,93360278733,99780604723,98100261683,90380016026,88004676813,84316205875,86836143718,87385492685,52843826381,51699095962,50690470707,49311593267,46858659430,47674451558,47527126630,47393747763,47627265638,47330204058,29970399232,29984974438,29957396890,30180953293,30007518822,2599105331,2574149222,2575197798,2563873178
2/3/2025 6:55,1.1291E+11,96350817485,96640014746,94303787418,99480816845,98123330355,90643523174,87713696973,84410263142,86863930982,88123375616,52732991898,51678753587,50620216115,49220472013,46889802138,47525868339,47445652275,47337439232,47474907546,47164633907,29874559386,30090775757,29864388198,30069489664,29920067584,2592079872,2552653414,2558525440,2558840013
2/3/2025 7:00,1.1279E+11,96536310579,96743928627,94807208755,99203573350,97590863462,90862256128,87431734886,84893132390,86980008346,87767908352,52612720230,51734957261,50633952461,49223722598,46849956250,47632613376,47469454950,47449532006,47471866675,47272112947,29980570419,30078612275,29953726874,30176129843,30009091686,2566914048,2521720422,2533359616,2537553920
2/3/2025 7:05,1.12726E+11,97538434662,96675561472,94796093850,99067782758,96910652211,90644466893,87031178854,86157190758,87276965069,88831898419,52750188544,51627583078,50639195341,49296074342,46835800474,47555962470,47391336038,47382213427,47552082739,47295391334,29988644454,30011293696,29956453171,30171306394,30009196544,2568696627,2531367322,2533674189,2533045043
2/3/2025 7:10,1.12533E+11,97520189440,96107862426,94484981350,98843911782,96607823462,91093362278,87583044403,86072570675,88116455014,88984780800,52911040102,51706855424,50530353152,49169091789,46890745856,47539919258,47315943424,47306191667,47366065357,47188436582,29920696730,30070223667,29874349670,30102414950,29924681318,2599315046,2544474522,2560308019,2554960282
2/3/2025 7:15,1.1245E+11,97438400512,95829465498,94638912307,98786869248,96394962534,90121751757,87633690624,86139469824,88084368589,88985619661,52917646131,51703604838,50652197683,49214075699,46899868467,47655472333,47436529664,47402660659,47564141363,47288261018,29973335245,30084589158,29950056858,30180114432,30011083981,2588514714,2546676531,2549717402,2547829965
2/3/2025 7:20,1.12023E+11,96361932390,97324105728,94581450342,98546221056,96466160845,91005491610,86760541389,86700667699,88014533427,88710473318,52781121536,51578090291,50661320294,49226239181,46770054758,47654318899,47296230195,47322444595,47529433498,47222410445,29988120166,30013705421,29950266573,30182631014,30012971418,2566809190,2506516070,2526229299,2520357274
2/3/2025 7:25,1.1074E+11,96567243571,97010162074,94677080474,98034935398,92385941914,92576363315,86212136141,86605771571,88073777971,87994505626,52750398259,51653273190,50499734733,49208098816,46751180390,47573788262,47312168550,47173127373,47428141056,47181725696,29899515494,30082806579,29849393562,30082072576,29907904102,2564607181,2526281728,2544159949,2525180723
2/3/2025 7:30,1.10193E+11,96966436454,96298074112,94602736435,97855104614,96089092915,92476434022,86469561549,86409687859,87911982694,87476404224,52693146010,51706645709,50570618470,49267762790,46800673178,47666062950,47439360819,47355999027,47573683405,47297593344,29966204928,30076934554,29955928883,30177807565,30008462541,2591450726,2536636416,2560308019,2550870835
2/3/2025 7:35,1.10306E+11,98487081370,96105555558,94515914342,97694777344,96264834253,92320301056,86131290931,83041661747,86860680397,87658437018,52807231078,51604409549,50606270054,49281499136,46759988429,47661029786,47428350771,47335027507,47563197645,47274629530,29988854170,30001122509,29953622016,30176129843,30009406259,2575197798,2515638682,2531052749,2533149901
2/3/2025 7:40,1.11863E+11,98291941376,95614612275,95696715776,97349481267,95914085581,91463299891,85145524634,86525660365,85508961075,86950019072,52727958733,51672357274,50608472064,49065282765,46646637363,47450266010,47196091187,47194308608,47370993664,47139572941,29911259546,30064980787,29860718182,30093397197,29914510131,2485649408,2429131162,2467823616,2433535181
2/3/2025 7:45,1.12444E+11,98254716928,94742301901,95675010253,97173320499,95704370381,91387278131,84940423168,84146546278,84631722394,86228074496,52836696064,51465263514,--,49204009370,45738675405,47572739686,47395006054,47199970918,47446176563,47165053338,29989273600,30105980109,29943660544,30174452122,30014019994,2564187750,2524446720,2501273190,2541643366
2/3/2025 7:50,1.12019E+11,97358813594,94372574003,95550439424,96879194931,95665573069,90980745216,84805576294,83886289715,85035738726,84507046707,53018938573,51534784102,50501386240,49215229133,45234310349,47570537677,47421430170,47275048960,47430657638,47142404096,29995145626,30004792525,29943975117,30170886963,30016746291,2504838349,2472437350,2483132826,2475792794
2/3/2025 7:55,1.11247E+11,96016216883,92061197926,94658415821,96639280742,95582525850,90800075571,84921129370,82907758592,84867232563,83900864922,52699961754,51611749581,50534232883,49067170202,45268179354,47500387942,47301997363,47241494528,47338173235,47120803430,29891756032,30114054144,29854531584,30080814285,29934852506,2562614886,2524656435,2532835328,2526648730
2/3/2025 8:00,1.11053E+11,95207974502,93176568218,96149595750,96390453658,95280535962,90725836390,84929727693,82785599488,83749450547,84505788416,52433099162,51394799206,50540209766,48818762547,45930564813,47533208371,47347820134,47233735066,47440199680,47119125709,29978787840,30104302387,29945128550,30175395840,30012866560,2509137510,2481245389,2488480563,2496240026
2/3/2025 8:05,1.10694E+11,95433313485,94559220531,95858091622,92475385446,94959042560,90635029709,82080327270,82766515405,83717364122,84590827930,52553475686,51528912077,50506865050,48851058688,46297146982,47516116582,47336705229,47287317299,47488434176,46951143834,29985708442,30029329203,29943660544,30169943245,30010245120,2577504666,2539441357,2556113715,2545837670
2/3/2025 8:10,1.11412E+11,95046388941,94509727744,95834393805,95063900160,94879350784,90288580198,83177242624,82694478234,82804578714,84916201062,52521389261,51571589120,50398442291,49032357478,46573971046,47421639885,47301368218,47255860019,47366904218,46993296589,29925834752,30094445773,29866695066,30086266880,29925415322,2537239347,2449892966,2507774362,2490158285
2/3/2025 8:15,1.1137E+11,94963132006,94595710976,95859874202,95472949658,95340095078,89989106893,83298667725,82769451418,83335682458,84753566925,52459313562,51642577715,50558454989,49191531315,46704204186,47585427456,47398466355,47329889485,47561939354,47005250355,29988329882,30101995520,29958655181,30170572390,30013600563,2561566310,2529794458,2537449062,2540385075
2/3/2025 8:20,1.12278E+11,94274427290,94434859418,95785949594,94015953306,94256286925,89247449088,84173494682,83888177152,84762794394,84534414541,52608735642,51583123456,50547864371,49176851251,46765336166,47514963149,47436110234,47284695859,47560785920,46874492928,29996718490,30002800230,29958235750,30170362675,30016641434,2516896973,2428082586,2482713395,2462895309
2/3/2025 8:25,1.12212E+11,94137902694,94154260480,95793289626,94564253696,94552509645,88327638221,85786519142,84190167040,85264642867,80786069914,52860918170,51616992461,50249125069,49069581926,46795115725,47240970240,47206891520,47191582310,47379067699,46930696602,29899200922,30096438067,29853063578,30091824333,29919228723,2546886246,2548878541,2523817574,2550661120
2/3/2025 8:30,1.12086E+11,93275344077,93816619008,95345442816,94982111232,94510566605,88263570227,85594944307,84123058176,85182015078,81324303974,52799157043,51418287309,50456428544,49035712922,46746776371,47632193946,47238348800,47288995021,47497556787,47157713306,29980255846,30086057165,29961066906,30179485286,30020626022,2479777382,2475478221,2496764314,2503160627
2/3/2025 8:35,1.11446E+11,92784505651,93794598912,95117587251,94844013773,94408330445,87919532442,85593686016,84085414298,85143322624,81912135680,52860184166,51456036045,50566633882,49057942733,46745413222,47654423757,47299585638,47328106906,47472390963,47051702272,29988539597,30002485658,29964632064,30183889306,30019472589,2595015885,2540699648,2549927117,2531786752
2/3/2025 8:40,1.11824E+11,92977129062,94438424576,95271518208,94928633856,94293196800,87530825318,85715530547,84194571059,82545580442,82588152627,52828831744,51548835021,50351990374,48850744115,46596515430,47511607706,47162222182,47147646976,47341214106,46924929434,29905387520,30066029363,29867953357,30089412608,29917236429,2577190093,2519623270,2532101325,2523712717
2/3/2025 8:45,1.12119E+11,93463982899,94769669734,95259669299,94866453299,94328533811,86820415078,85728637747,84149062861,81187569664,85218505523,52755116851,51502173389,50487571251,49010966528,46722344550,47591509197,47280606413,47292769894,47438626816,46927970304,29968092365,30067602227,29961800909,30175710413,30018948301,2545418240,2483866829,2517630976,2510605517
2/3/2025 8:50,1.12176E+11,93283103539,94535942144,94313329459,93862966067,94647720346,87427750298,80027425178,84011594547,81271246029,85417944678,52761722880,51375190835,50491660698,49033196339,46637514752,47469874381,47258166886,47412097843,47374663680,47134434918,29997033062,29977424691,29956977459,30175605555,30018004582,2532520755,2456420352,2498337178,2506096640
2/3/2025 8:55,1.11948E+11,93295267021,94261005517,94155623629,93610678682,94644050330,87413279949,84574365286,83577274368,81576381645,85316966810,52581367808,51378860851,50404314317,49054063002,46685015245,47466204365,47211924685,47309651968,47314475418,47118286848,29927827046,30096333210,29856943309,30078717133,29916082995,2529270170,2453953815,2464677888,2498966323
2/3/2025 9:00,1.11621E+11,93359544730,94234895974,92954060390,93640982528,94370162278,87150821376,83317017805,83613450240,81529090867,85075689472,52576963789,51501963674,50434093875,49117292134,46730942874,47564770509,47361346765,47352014438,47446910566,47121013146,29967672934,30081233715,29955090022,30175081267,30019996877,2530004173,2450836685,2439616922,2486383411
2/3/2025 9:05,1.11441E+11,93284990976,94002007245,92879192064,93612146688,94120915763,87021741670,82963437978,82196299776,81257929114,84842591027,52677627085,51448591155,50411549491,48968918630,46632271872,47523561472,47398990643,47240131379,47334293504,47119545139,29986442445,30009301402,29947330560,30174242406,30018214298,2483447398,2413821952,2415289958,2443601510
2/3/2025 9:10,1.12038E+11,93250387968,93484744704,93034486170,93667511501,94005152973,87086543667,83252949811,83978249830,78021394432,84837453005,52764554035,51526919782,50338463744,48982550118,46748349235,47362605056,47373195674,47221257011,47324856320,47083788698,29900354355,30083855155,29862500762,30094865203,29934747648,2427558298,2348705382,2414870528,2326895002
2/3/2025 9:15,1.11687E+11,93499949056,92941792051,92751056077,92898276147,93724134605,86790425805,83184477798,81466700595,78736523264,84661921382,52722506138,51530065510,50455065395,49140255949,46717940531,47416816435,47462114918,47114721690,47423946752,47191477453,29964002918,30090356326,29946386842,30176968704,30008672256,2438148915,2394213581,2391801856,2482713395
2/3/2025 9:20,1.12041E+11,93504143360,93100756173,92623234662,89422770995,93393518592,85862226330,82711150592,81805076070,78770497126,83887443149,52890907443,51479943578,50467962880,48926451302,46717101670,47518108877,47495564493,46834122752,47402870374,47075504947,29992943616,29960437760,29948798566,30176968704,30018424013,2565865472,2504628634,2517421261,2550241690
2/3/2025 9:25,1.12167E+11,93251436544,91401119334,91793077043,89089533542,92112053862,85664674611,82670151270,80339586253,79244138906,83942388531,52590175846,51449534874,50335422874,48961893171,46694347571,47251141427,47434222797,46814094950,47242543104,47081586688,29889029734,30059842765,29812064256,30070643098,29890602598,2557686579,2517945549,2528326451,2549822259
2/3/2025 9:30,1.12069E+11,93136722330,91485844275,91851063296,90031259648,88578667315,85740591514,80416761446,79870663066,78690805350,84087406592,52600347034,51417448448,50403056026,49012853965,46764287590,47457396326,47369315942,47329889485,47246527693,47077497242,29967148646,30057221325,29937788518,30168370381,30005841101,2570793779,2500644045,2530528461,2530843034
2/3/2025 9:35,1.0909E+11,92694747546,91642920960,91522439578,90171873690,91423663718,85873236378,80082685133,79499676877,78413561856,83931797914,52790139290,51312066560,50371703603,49019984282,46722449408,47460122624,47471971533,47255545446,47214965555,47077497242,29985498726,29982248141,29945547981,30177702707,30008986829,2566180045,2491311718,2529899315,2526858445
2/3/2025 9:40,1.12295E+11,92516070195,91479552819,91721144730,90197878374,91413597389,85613189530,80285270016,79428478566,78530478080,84109636403,52657913856,51436008243,50194913690,48957174579,46792494285,47289729024,47376446259,47222620160,47104340787,46999588045,29923632742,30063093350,29849603277,30092348621,29936215654,2537763635,2462161306,2499490611,2503684915
2/3/2025 9:45,1.1223E+11,92518272205,91271095910,91834495795,90707696026,91270466765,85288445542,80475271987,78949593907,78640368845,82994685542,52566897459,51462746931,50411444634,49121591296,46727797146,47712410010,47392070042,47214021837,47186129715,47190953165,29983821005,30103568384,29943870259,30176234701,30012761702,2531786752,2445803520,2481664819,2496974029
2/3/2025 9:50,1.1228E+11,92447598182,89907842253,91597412762,91221183693,90826604544,83685067981,80539339981,76976698163,78548408730,80127983616,52602234470,51377812275,50304804454,49115404698,46726853427,47701924250,47159810458,47233001062,47051177984,47161383322,29992314470,30021360026,29944394547,30173403546,30013705421,2513436672,2430179738,2448844390,2499280896
2/3/2025 9:55,1.1222E+11,93298622464,87665043046,92428199526,92663814554,90990392115,82450264883,80088137728,77640971059,77802871194,79957694874,52566687744,51360301056,50325041971,49022291149,46774458778,47506259968,47093121024,47216014131,47200285491,47198502912,30015697715,30266307379,30056801894,30256450765,30124225331,2563978035,2485439693,2531157606,2423993139
2/3/2025 10:00,1.1215E+11,93796486349,92712153907,92970208461,92820681523,91960115200,85325460275,80046823834,78049286554,76480931430,80455349043,52558194278,51143560397,50284462080,48993140736,46754535834,47541911552,47443555123,47164738765,47417445581,47170820506,30292102349,30387522765,30317582746,30508633293,30425481216,2476317082,2518469837,2485334835,2524761293
